
=== curriculum ===
Command:
/home/medcvr/miniconda3/envs/vsmae/bin/python3.10 /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/pretrain_vtmae.py --camera_names gripperPOV corner corner2 --frame_stack 3 --action_repeat 2 --patch_size 6 --batch_size 32 --log_every 100 --save_every 1000 --vis_every 10000 --steps 50000 --schedule default_3cam --out /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/curriculum_20260329_173506/vtmae_curriculum_50000.pt --preview_dir /home/medcvr/Desktop/hamza/multicam-vit/MultiModalViT/seq_runs/curriculum_20260329_173506/previews
[VTMAE-3CAM] channels=9, views=3, size=(84,84)
[VTMAE-3CAM] cameras=['gripperPOV', 'corner', 'corner2']
VT-MAE: Multi-view ViT patch tokeniser (3-view dynamic masking)
[Params] MultiViewVST total: 2,240,648 | trainable: 2,240,648
[Params] MultiViewVSMAE total: 4,860,244 | trainable: 4,860,244
[Params breakdown] encoder=2,240,648 decoder=2,367,488 heads=249,804
[20100/50000] phase=B total=0.0029 ema=0.0027 recon=0.0029 align=0.0005 v0=0.0032 v1=0.0014 v2=0.0007 visible=0.0012 cross=0.0012 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[20200/50000] phase=B total=0.0030 ema=0.0026 recon=0.0029 align=0.0008 v0=0.0031 v1=0.0014 v2=0.0008 visible=0.0012 cross=0.0013 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[20300/50000] phase=B total=0.0022 ema=0.0026 recon=0.0022 align=0.0003 v0=0.0022 v1=0.0012 v2=0.0007 visible=0.0010 cross=0.0009 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[20400/50000] phase=B total=0.0029 ema=0.0027 recon=0.0028 align=0.0008 v0=0.0028 v1=0.0022 v2=0.0012 visible=0.0017 cross=0.0009 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[20500/50000] phase=B total=0.0023 ema=0.0026 recon=0.0023 align=0.0004 v0=0.0020 v1=0.0012 v2=0.0010 visible=0.0010 cross=0.0010 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[20600/50000] phase=B total=0.0020 ema=0.0026 recon=0.0020 align=0.0003 v0=0.0020 v1=0.0012 v2=0.0006 visible=0.0010 cross=0.0007 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[20700/50000] phase=B total=0.0016 ema=0.0025 recon=0.0016 align=0.0002 v0=0.0017 v1=0.0012 v2=0.0005 visible=0.0010 cross=0.0005 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[20800/50000] phase=B total=0.0018 ema=0.0025 recon=0.0018 align=0.0002 v0=0.0019 v1=0.0011 v2=0.0006 visible=0.0008 cross=0.0007 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[20900/50000] phase=B total=0.0027 ema=0.0027 recon=0.0027 align=0.0003 v0=0.0025 v1=0.0016 v2=0.0010 visible=0.0014 cross=0.0011 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[21000/50000] phase=B total=0.0027 ema=0.0027 recon=0.0027 align=0.0003 v0=0.0035 v1=0.0014 v2=0.0008 visible=0.0016 cross=0.0009 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[21100/50000] phase=B total=0.0022 ema=0.0026 recon=0.0022 align=0.0003 v0=0.0021 v1=0.0011 v2=0.0007 visible=0.0009 cross=0.0010 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[21200/50000] phase=B total=0.0035 ema=0.0025 recon=0.0034 align=0.0012 v0=0.0031 v1=0.0017 v2=0.0011 visible=0.0014 cross=0.0016 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[21300/50000] phase=B total=0.0031 ema=0.0026 recon=0.0031 align=0.0005 v0=0.0030 v1=0.0016 v2=0.0011 visible=0.0014 cross=0.0013 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[21400/50000] phase=B total=0.0023 ema=0.0025 recon=0.0023 align=0.0004 v0=0.0021 v1=0.0012 v2=0.0009 visible=0.0010 cross=0.0010 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[21500/50000] phase=B total=0.0020 ema=0.0025 recon=0.0019 align=0.0004 v0=0.0017 v1=0.0011 v2=0.0009 visible=0.0009 cross=0.0008 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[21600/50000] phase=B total=0.0036 ema=0.0024 recon=0.0035 align=0.0006 v0=0.0038 v1=0.0013 v2=0.0007 visible=0.0011 cross=0.0018 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[21700/50000] phase=B total=0.0033 ema=0.0025 recon=0.0032 align=0.0008 v0=0.0032 v1=0.0016 v2=0.0010 visible=0.0012 cross=0.0015 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[21800/50000] phase=B total=0.0041 ema=0.0026 recon=0.0040 align=0.0005 v0=0.0034 v1=0.0025 v2=0.0011 visible=0.0016 cross=0.0019 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[21900/50000] phase=B total=0.0016 ema=0.0025 recon=0.0016 align=0.0002 v0=0.0015 v1=0.0008 v2=0.0006 visible=0.0006 cross=0.0007 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[22000/50000] phase=B total=0.0046 ema=0.0025 recon=0.0046 align=0.0009 v0=0.0042 v1=0.0021 v2=0.0013 visible=0.0017 cross=0.0022 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[22100/50000] phase=B total=0.0021 ema=0.0024 recon=0.0020 align=0.0004 v0=0.0023 v1=0.0009 v2=0.0006 visible=0.0009 cross=0.0009 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[22200/50000] phase=B total=0.0027 ema=0.0025 recon=0.0027 align=0.0004 v0=0.0025 v1=0.0015 v2=0.0007 visible=0.0012 cross=0.0012 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[22300/50000] phase=B total=0.0027 ema=0.0024 recon=0.0027 align=0.0005 v0=0.0024 v1=0.0013 v2=0.0009 visible=0.0012 cross=0.0013 patterns(t/s)=15/17 mask(v0/v1/v2)=0.75/0.75/0.75
[22400/50000] phase=B total=0.0022 ema=0.0024 recon=0.0021 align=0.0003 v0=0.0022 v1=0.0011 v2=0.0008 visible=0.0011 cross=0.0008 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[22500/50000] phase=B total=0.0023 ema=0.0024 recon=0.0023 align=0.0003 v0=0.0022 v1=0.0010 v2=0.0008 visible=0.0009 cross=0.0011 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[22600/50000] phase=B total=0.0012 ema=0.0024 recon=0.0012 align=0.0001 v0=0.0014 v1=0.0008 v2=0.0004 visible=0.0007 cross=0.0004 patterns(t/s)=28/4 mask(v0/v1/v2)=0.75/0.75/0.75
[22700/50000] phase=B total=0.0019 ema=0.0024 recon=0.0019 align=0.0002 v0=0.0020 v1=0.0013 v2=0.0008 visible=0.0011 cross=0.0006 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[22800/50000] phase=B total=0.0032 ema=0.0023 recon=0.0031 align=0.0006 v0=0.0033 v1=0.0013 v2=0.0008 visible=0.0011 cross=0.0015 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[22900/50000] phase=B total=0.0023 ema=0.0024 recon=0.0023 align=0.0003 v0=0.0023 v1=0.0012 v2=0.0006 visible=0.0009 cross=0.0011 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[23000/50000] phase=B total=0.0030 ema=0.0024 recon=0.0030 align=0.0003 v0=0.0028 v1=0.0015 v2=0.0010 visible=0.0013 cross=0.0013 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[23100/50000] phase=B total=0.0020 ema=0.0023 recon=0.0020 align=0.0003 v0=0.0019 v1=0.0012 v2=0.0007 visible=0.0009 cross=0.0009 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[23200/50000] phase=B total=0.0018 ema=0.0024 recon=0.0018 align=0.0002 v0=0.0018 v1=0.0009 v2=0.0006 visible=0.0007 cross=0.0008 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[23300/50000] phase=B total=0.0027 ema=0.0025 recon=0.0026 align=0.0005 v0=0.0024 v1=0.0019 v2=0.0010 visible=0.0014 cross=0.0010 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[23400/50000] phase=B total=0.0037 ema=0.0024 recon=0.0036 align=0.0006 v0=0.0036 v1=0.0012 v2=0.0009 visible=0.0011 cross=0.0019 patterns(t/s)=16/16 mask(v0/v1/v2)=0.75/0.75/0.75
[23500/50000] phase=B total=0.0036 ema=0.0023 recon=0.0036 align=0.0003 v0=0.0041 v1=0.0014 v2=0.0006 visible=0.0011 cross=0.0017 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[23600/50000] phase=B total=0.0032 ema=0.0023 recon=0.0031 align=0.0006 v0=0.0033 v1=0.0014 v2=0.0009 visible=0.0012 cross=0.0014 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[23700/50000] phase=B total=0.0015 ema=0.0023 recon=0.0014 align=0.0002 v0=0.0014 v1=0.0008 v2=0.0005 visible=0.0006 cross=0.0006 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[23800/50000] phase=B total=0.0033 ema=0.0023 recon=0.0032 align=0.0007 v0=0.0026 v1=0.0017 v2=0.0018 visible=0.0016 cross=0.0013 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[23900/50000] phase=B total=0.0023 ema=0.0023 recon=0.0022 align=0.0003 v0=0.0024 v1=0.0010 v2=0.0006 visible=0.0009 cross=0.0010 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[24000/50000] phase=B total=0.0051 ema=0.0024 recon=0.0050 align=0.0014 v0=0.0051 v1=0.0014 v2=0.0018 visible=0.0017 cross=0.0025 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[24100/50000] phase=B total=0.0020 ema=0.0024 recon=0.0020 align=0.0003 v0=0.0021 v1=0.0010 v2=0.0008 visible=0.0010 cross=0.0007 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[24200/50000] phase=B total=0.0020 ema=0.0024 recon=0.0020 align=0.0002 v0=0.0018 v1=0.0013 v2=0.0006 visible=0.0008 cross=0.0008 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[24300/50000] phase=B total=0.0010 ema=0.0023 recon=0.0009 align=0.0001 v0=0.0010 v1=0.0008 v2=0.0005 visible=0.0007 cross=0.0002 patterns(t/s)=26/6 mask(v0/v1/v2)=0.75/0.75/0.75
[24400/50000] phase=B total=0.0022 ema=0.0022 recon=0.0022 align=0.0002 v0=0.0022 v1=0.0013 v2=0.0007 visible=0.0009 cross=0.0009 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[24500/50000] phase=B total=0.0028 ema=0.0024 recon=0.0028 align=0.0004 v0=0.0029 v1=0.0010 v2=0.0007 visible=0.0008 cross=0.0014 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[24600/50000] phase=B total=0.0031 ema=0.0023 recon=0.0031 align=0.0003 v0=0.0026 v1=0.0016 v2=0.0009 visible=0.0010 cross=0.0016 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[24700/50000] phase=B total=0.0015 ema=0.0023 recon=0.0015 align=0.0001 v0=0.0014 v1=0.0011 v2=0.0008 visible=0.0009 cross=0.0005 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[24800/50000] phase=B total=0.0039 ema=0.0022 recon=0.0039 align=0.0003 v0=0.0041 v1=0.0014 v2=0.0011 visible=0.0016 cross=0.0019 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[24900/50000] phase=B total=0.0029 ema=0.0022 recon=0.0029 align=0.0004 v0=0.0030 v1=0.0012 v2=0.0010 visible=0.0012 cross=0.0013 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[25000/50000] phase=B total=0.0021 ema=0.0022 recon=0.0021 align=0.0003 v0=0.0018 v1=0.0010 v2=0.0006 visible=0.0007 cross=0.0010 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[25100/50000] phase=B total=0.0030 ema=0.0024 recon=0.0029 align=0.0003 v0=0.0029 v1=0.0013 v2=0.0009 visible=0.0010 cross=0.0014 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[25200/50000] phase=B total=0.0014 ema=0.0022 recon=0.0014 align=0.0001 v0=0.0014 v1=0.0007 v2=0.0005 visible=0.0007 cross=0.0005 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[25300/50000] phase=B total=0.0028 ema=0.0023 recon=0.0028 align=0.0004 v0=0.0031 v1=0.0012 v2=0.0006 visible=0.0011 cross=0.0013 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[25400/50000] phase=B total=0.0028 ema=0.0022 recon=0.0027 align=0.0005 v0=0.0020 v1=0.0017 v2=0.0014 visible=0.0013 cross=0.0011 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[25500/50000] phase=B total=0.0027 ema=0.0022 recon=0.0026 align=0.0003 v0=0.0029 v1=0.0008 v2=0.0006 visible=0.0008 cross=0.0013 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[25600/50000] phase=B total=0.0016 ema=0.0022 recon=0.0015 align=0.0001 v0=0.0016 v1=0.0009 v2=0.0004 visible=0.0008 cross=0.0006 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[25700/50000] phase=B total=0.0043 ema=0.0022 recon=0.0043 align=0.0004 v0=0.0046 v1=0.0016 v2=0.0009 visible=0.0013 cross=0.0022 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[25800/50000] phase=B total=0.0016 ema=0.0022 recon=0.0016 align=0.0002 v0=0.0017 v1=0.0009 v2=0.0005 visible=0.0009 cross=0.0006 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[25900/50000] phase=B total=0.0014 ema=0.0022 recon=0.0014 align=0.0001 v0=0.0013 v1=0.0011 v2=0.0006 visible=0.0008 cross=0.0004 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[26000/50000] phase=B total=0.0019 ema=0.0022 recon=0.0019 align=0.0002 v0=0.0017 v1=0.0010 v2=0.0010 visible=0.0009 cross=0.0007 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[26100/50000] phase=B total=0.0026 ema=0.0022 recon=0.0026 align=0.0003 v0=0.0028 v1=0.0012 v2=0.0007 visible=0.0009 cross=0.0012 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[26200/50000] phase=B total=0.0014 ema=0.0022 recon=0.0014 align=0.0001 v0=0.0015 v1=0.0007 v2=0.0005 visible=0.0006 cross=0.0006 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[26300/50000] phase=B total=0.0014 ema=0.0023 recon=0.0014 align=0.0001 v0=0.0012 v1=0.0010 v2=0.0006 visible=0.0007 cross=0.0006 patterns(t/s)=26/6 mask(v0/v1/v2)=0.75/0.75/0.75
[26400/50000] phase=B total=0.0016 ema=0.0021 recon=0.0016 align=0.0002 v0=0.0014 v1=0.0010 v2=0.0006 visible=0.0007 cross=0.0006 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[26500/50000] phase=B total=0.0019 ema=0.0022 recon=0.0018 align=0.0001 v0=0.0019 v1=0.0013 v2=0.0006 visible=0.0009 cross=0.0007 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[26600/50000] phase=B total=0.0021 ema=0.0022 recon=0.0021 align=0.0002 v0=0.0020 v1=0.0012 v2=0.0006 visible=0.0010 cross=0.0009 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[26700/50000] phase=B total=0.0017 ema=0.0023 recon=0.0017 align=0.0002 v0=0.0016 v1=0.0009 v2=0.0006 visible=0.0007 cross=0.0007 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[26800/50000] phase=B total=0.0023 ema=0.0023 recon=0.0022 align=0.0002 v0=0.0019 v1=0.0013 v2=0.0006 visible=0.0008 cross=0.0011 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[26900/50000] phase=B total=0.0033 ema=0.0022 recon=0.0032 align=0.0010 v0=0.0036 v1=0.0010 v2=0.0006 visible=0.0008 cross=0.0017 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[27000/50000] phase=B total=0.0015 ema=0.0023 recon=0.0015 align=0.0001 v0=0.0015 v1=0.0009 v2=0.0006 visible=0.0008 cross=0.0005 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[27100/50000] phase=B total=0.0027 ema=0.0022 recon=0.0026 align=0.0003 v0=0.0021 v1=0.0015 v2=0.0009 visible=0.0009 cross=0.0013 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[27200/50000] phase=B total=0.0018 ema=0.0022 recon=0.0018 align=0.0002 v0=0.0014 v1=0.0010 v2=0.0006 visible=0.0007 cross=0.0008 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[27300/50000] phase=B total=0.0018 ema=0.0022 recon=0.0018 align=0.0002 v0=0.0017 v1=0.0010 v2=0.0007 visible=0.0009 cross=0.0008 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[27400/50000] phase=B total=0.0027 ema=0.0021 recon=0.0026 align=0.0004 v0=0.0022 v1=0.0013 v2=0.0009 visible=0.0009 cross=0.0013 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[27500/50000] phase=B total=0.0030 ema=0.0022 recon=0.0029 align=0.0002 v0=0.0034 v1=0.0009 v2=0.0007 visible=0.0009 cross=0.0015 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[27600/50000] phase=B total=0.0013 ema=0.0022 recon=0.0013 align=0.0001 v0=0.0010 v1=0.0011 v2=0.0006 visible=0.0007 cross=0.0005 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[27700/50000] phase=B total=0.0035 ema=0.0022 recon=0.0035 align=0.0004 v0=0.0041 v1=0.0011 v2=0.0006 visible=0.0009 cross=0.0018 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[27800/50000] phase=B total=0.0017 ema=0.0021 recon=0.0017 align=0.0002 v0=0.0015 v1=0.0009 v2=0.0006 visible=0.0007 cross=0.0008 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[27900/50000] phase=B total=0.0025 ema=0.0022 recon=0.0024 align=0.0003 v0=0.0024 v1=0.0012 v2=0.0009 visible=0.0011 cross=0.0010 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[28000/50000] phase=B total=0.0020 ema=0.0020 recon=0.0019 align=0.0003 v0=0.0022 v1=0.0009 v2=0.0005 visible=0.0008 cross=0.0009 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[28100/50000] phase=B total=0.0025 ema=0.0020 recon=0.0024 align=0.0002 v0=0.0016 v1=0.0017 v2=0.0009 visible=0.0009 cross=0.0012 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[28200/50000] phase=B total=0.0016 ema=0.0021 recon=0.0015 align=0.0001 v0=0.0015 v1=0.0009 v2=0.0005 visible=0.0007 cross=0.0006 patterns(t/s)=23/9 mask(v0/v1/v2)=0.75/0.75/0.75
[28300/50000] phase=B total=0.0018 ema=0.0021 recon=0.0017 align=0.0002 v0=0.0018 v1=0.0009 v2=0.0004 visible=0.0006 cross=0.0008 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[28400/50000] phase=B total=0.0019 ema=0.0021 recon=0.0019 align=0.0002 v0=0.0014 v1=0.0013 v2=0.0006 visible=0.0007 cross=0.0009 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[28500/50000] phase=B total=0.0015 ema=0.0021 recon=0.0015 align=0.0002 v0=0.0014 v1=0.0009 v2=0.0006 visible=0.0007 cross=0.0006 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[28600/50000] phase=B total=0.0030 ema=0.0022 recon=0.0030 align=0.0002 v0=0.0030 v1=0.0011 v2=0.0007 visible=0.0008 cross=0.0016 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[28700/50000] phase=B total=0.0012 ema=0.0020 recon=0.0011 align=0.0001 v0=0.0011 v1=0.0008 v2=0.0004 visible=0.0007 cross=0.0004 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[28800/50000] phase=B total=0.0025 ema=0.0021 recon=0.0025 align=0.0003 v0=0.0023 v1=0.0013 v2=0.0006 visible=0.0009 cross=0.0012 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[28900/50000] phase=B total=0.0032 ema=0.0021 recon=0.0032 align=0.0004 v0=0.0031 v1=0.0014 v2=0.0007 visible=0.0010 cross=0.0016 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[29000/50000] phase=B total=0.0016 ema=0.0021 recon=0.0016 align=0.0001 v0=0.0018 v1=0.0008 v2=0.0005 visible=0.0007 cross=0.0007 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[29100/50000] phase=B total=0.0028 ema=0.0021 recon=0.0028 align=0.0003 v0=0.0029 v1=0.0011 v2=0.0008 visible=0.0010 cross=0.0013 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[29200/50000] phase=B total=0.0023 ema=0.0022 recon=0.0023 align=0.0003 v0=0.0021 v1=0.0013 v2=0.0006 visible=0.0009 cross=0.0011 patterns(t/s)=21/11 mask(v0/v1/v2)=0.75/0.75/0.75
[29300/50000] phase=B total=0.0022 ema=0.0021 recon=0.0022 align=0.0001 v0=0.0025 v1=0.0010 v2=0.0005 visible=0.0009 cross=0.0009 patterns(t/s)=24/8 mask(v0/v1/v2)=0.75/0.75/0.75
[29400/50000] phase=B total=0.0013 ema=0.0019 recon=0.0013 align=0.0001 v0=0.0013 v1=0.0009 v2=0.0005 visible=0.0008 cross=0.0004 patterns(t/s)=25/7 mask(v0/v1/v2)=0.75/0.75/0.75
[29500/50000] phase=B total=0.0020 ema=0.0020 recon=0.0020 align=0.0002 v0=0.0018 v1=0.0010 v2=0.0005 visible=0.0007 cross=0.0009 patterns(t/s)=18/14 mask(v0/v1/v2)=0.75/0.75/0.75
[29600/50000] phase=B total=0.0024 ema=0.0021 recon=0.0023 align=0.0003 v0=0.0022 v1=0.0013 v2=0.0006 visible=0.0009 cross=0.0011 patterns(t/s)=19/13 mask(v0/v1/v2)=0.75/0.75/0.75
[29700/50000] phase=B total=0.0024 ema=0.0021 recon=0.0024 align=0.0002 v0=0.0021 v1=0.0011 v2=0.0008 visible=0.0008 cross=0.0011 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[29800/50000] phase=B total=0.0029 ema=0.0021 recon=0.0029 align=0.0002 v0=0.0019 v1=0.0019 v2=0.0010 visible=0.0010 cross=0.0014 patterns(t/s)=17/15 mask(v0/v1/v2)=0.75/0.75/0.75
[29900/50000] phase=B total=0.0022 ema=0.0021 recon=0.0022 align=0.0002 v0=0.0021 v1=0.0009 v2=0.0007 visible=0.0007 cross=0.0011 patterns(t/s)=22/10 mask(v0/v1/v2)=0.75/0.75/0.75
[30000/50000] phase=B total=0.0017 ema=0.0021 recon=0.0017 align=0.0001 v0=0.0017 v1=0.0009 v2=0.0005 visible=0.0008 cross=0.0007 patterns(t/s)=20/12 mask(v0/v1/v2)=0.75/0.75/0.75
[30100/50000] phase=C total=0.0039 ema=0.0032 recon=0.0038 align=0.0005 v0=0.0037 v1=0.0013 v2=0.0009 visible=0.0011 cross=0.0021 patterns(t/s)=8/24 mask(v0/v1/v2)=0.75/0.75/0.75
[30200/50000] phase=C total=0.0050 ema=0.0037 recon=0.0050 align=0.0004 v0=0.0049 v1=0.0015 v2=0.0008 visible=0.0010 cross=0.0029 patterns(t/s)=6/26 mask(v0/v1/v2)=0.75/0.75/0.75
[30300/50000] phase=C total=0.0030 ema=0.0036 recon=0.0029 align=0.0003 v0=0.0027 v1=0.0011 v2=0.0007 visible=0.0009 cross=0.0016 patterns(t/s)=8/24 mask(v0/v1/v2)=0.75/0.75/0.75
[30400/50000] phase=C total=0.0025 ema=0.0036 recon=0.0024 align=0.0002 v0=0.0024 v1=0.0008 v2=0.0005 visible=0.0007 cross=0.0013 patterns(t/s)=9/23 mask(v0/v1/v2)=0.75/0.75/0.75
[30500/50000] phase=C total=0.0033 ema=0.0037 recon=0.0032 align=0.0003 v0=0.0028 v1=0.0013 v2=0.0010 visible=0.0010 cross=0.0017 patterns(t/s)=12/20 mask(v0/v1/v2)=0.75/0.75/0.75
[30600/50000] phase=C total=0.0069 ema=0.0035 recon=0.0068 align=0.0006 v0=0.0075 v1=0.0013 v2=0.0008 visible=0.0010 cross=0.0042 patterns(t/s)=5/27 mask(v0/v1/v2)=0.75/0.75/0.75
[30700/50000] phase=C total=0.0032 ema=0.0035 recon=0.0032 align=0.0003 v0=0.0031 v1=0.0011 v2=0.0007 visible=0.0008 cross=0.0018 patterns(t/s)=12/20 mask(v0/v1/v2)=0.75/0.75/0.75
[30800/50000] phase=C total=0.0038 ema=0.0035 recon=0.0037 align=0.0004 v0=0.0039 v1=0.0010 v2=0.0006 visible=0.0008 cross=0.0022 patterns(t/s)=8/24 mask(v0/v1/v2)=0.75/0.75/0.75
[30900/50000] phase=C total=0.0060 ema=0.0035 recon=0.0060 align=0.0004 v0=0.0067 v1=0.0012 v2=0.0006 visible=0.0009 cross=0.0036 patterns(t/s)=6/26 mask(v0/v1/v2)=0.75/0.75/0.75
[31000/50000] phase=C total=0.0020 ema=0.0035 recon=0.0020 align=0.0002 v0=0.0016 v1=0.0011 v2=0.0006 visible=0.0007 cross=0.0010 patterns(t/s)=12/20 mask(v0/v1/v2)=0.75/0.75/0.75
[31100/50000] phase=C total=0.0023 ema=0.0036 recon=0.0023 align=0.0002 v0=0.0015 v1=0.0012 v2=0.0008 visible=0.0006 cross=0.0013 patterns(t/s)=10/22 mask(v0/v1/v2)=0.75/0.75/0.75
[31200/50000] phase=C total=0.0030 ema=0.0035 recon=0.0030 align=0.0003 v0=0.0029 v1=0.0011 v2=0.0006 visible=0.0009 cross=0.0017 patterns(t/s)=8/24 mask(v0/v1/v2)=0.75/0.75/0.75
[31300/50000] phase=C total=0.0027 ema=0.0035 recon=0.0027 align=0.0003 v0=0.0022 v1=0.0013 v2=0.0007 visible=0.0008 cross=0.0014 patterns(t/s)=14/18 mask(v0/v1/v2)=0.75/0.75/0.75
